feature,importance
C6H6(GT)_lag24,1.7738510370254517
PT08.S1(CO)_lag1,1.769802451133728
PT08.S3(NOx)_lag6_r3_std,1.769602656364441
AH_lag6_r6_mean,1.7680613994598389
T_lag6_r6_mean,1.7680237293243408
RH_lag3_r12_std,1.7677749395370483
C6H6(GT)_lag12_r24_mean,1.7668136358261108
PT08.S5(O3)_lag3_r12_mean,1.7662991285324097
NMHC(GT)_lag6_r24_std,1.7642295360565186
T_lag6_r3_std,1.7620996236801147
PT08.S3(NOx)_lag2_r6_std,1.7606714963912964
CO(GT)_lag12_r6_mean,1.760396957397461
PT08.S3(NOx)_lag2,1.759094476699829
NO2(GT)_lag24_r3_mean,1.7589621543884277
C6H6(GT)_lag2_r6_mean,1.7562187910079956
RH_lag3,1.7524504661560059
NO2(GT)_lag12_r12_mean,1.7515045404434204
PT08.S1(CO)_lag6_r12_mean,1.7500627040863037
NMHC(GT)_r3_std,1.7494980096817017
PT08.S3(NOx)_lag2_r24_mean,1.7489668130874634
PT08.S3(NOx)_lag24_r3_mean,1.74819815158844
NO2(GT)_lag1_r12_mean,1.7474784851074219
PT08.S1(CO)_lag1_r6_mean,1.7467525005340576
NO2(GT)_lag24,1.7465237379074097
PT08.S5(O3)_lag3_r3_mean,1.7462388277053833
NMHC(GT)_lag24_r6_std,1.7450345754623413
PT08.S5(O3)_lag3_r24_std,1.7448945045471191
RH_lag1_r3_mean,1.740328311920166
NO2(GT)_lag12_r24_mean,1.7393035888671875
PT08.S2(NMHC)_lag12_r24_std,1.7320053577423096
PT08.S4(NO2)_lag12_r3_std,1.7318042516708374
AH_lag12_r12_std,1.7311497926712036
PT08.S2(NMHC)_r12_std,1.7287213802337646
RH_lag2_r24_mean,1.7242295742034912
NOx(GT)_lag6,1.7233473062515259
PT08.S2(NMHC)_lag12_r6_mean,1.7223591804504395
PT08.S5(O3)_lag2_r24_std,1.720922827720642
NO2(GT)_lag1_r6_std,1.7200990915298462
PT08.S3(NOx)_lag24_r3_std,1.717088222503662
RH_lag12_r24_std,1.7168091535568237
PT08.S2(NMHC)_lag12_r24_mean,1.7140592336654663
PT08.S3(NOx)_lag3_r6_mean,1.7138558626174927
NO2(GT)_r24_mean,1.7128987312316895
CO(GT)_lag24_r24_std,1.7094831466674805
T_lag1_r3_std,1.7086138725280762
PT08.S4(NO2)_lag2_r12_mean,1.7085511684417725
RH_lag24_r12_mean,1.7016137838363647
PT08.S5(O3)_lag24_r12_mean,1.7012425661087036
RH_lag1_r12_std,1.700469970703125
NO2(GT)_lag24_r6_mean,1.699332356452942
NMHC(GT)_lag6_r3_mean,1.6981806755065918
PT08.S1(CO)_lag24,1.6965482234954834
C6H6(GT)_lag12_r3_std,1.6954913139343262
C6H6(GT)_lag6_r12_std,1.695185661315918
RH_lag6_r24_mean,1.6936073303222656
PT08.S1(CO)_lag6_r24_mean,1.6930491924285889
AH_lag12_r6_std,1.6919983625411987
RH_lag24_r24_mean,1.6914864778518677
NOx(GT)_lag2_r6_mean,1.690179705619812
PT08.S1(CO)_lag2_r12_std,1.6900508403778076
T_lag1_r6_mean,1.6899235248565674
PT08.S4(NO2)_lag6_r12_std,1.6885796785354614
NMHC(GT)_lag2_r3_mean,1.687652349472046
NO2(GT)_lag1_r12_std,1.6839712858200073
PT08.S5(O3)_r3_mean,1.6824009418487549
PT08.S5(O3)_lag24_r12_std,1.6818469762802124
PT08.S5(O3)_lag12_r24_std,1.6812282800674438
PT08.S1(CO)_lag6,1.6808068752288818
CO(GT)_lag24_r12_mean,1.6803449392318726
T_lag24_r3_std,1.6798514127731323
RH_lag2_r6_mean,1.6784974336624146
PT08.S5(O3)_lag12_r12_mean,1.6776071786880493
PT08.S1(CO)_lag3_r3_std,1.6748616695404053
NOx(GT)_r12_std,1.6726315021514893
NO2(GT)_lag1_r3_std,1.670893907546997
PT08.S3(NOx)_lag24_r6_mean,1.6706253290176392
C6H6(GT)_lag6_r6_mean,1.6705368757247925
PT08.S4(NO2)_r3_std,1.670201301574707
RH_lag12,1.6696436405181885
PT08.S2(NMHC)_lag6_r3_std,1.6686030626296997
T,1.6673482656478882
AH_lag24,1.6672487258911133
NO2(GT)_lag3_r3_std,1.667187213897705
PT08.S2(NMHC)_lag1_r3_std,1.667122483253479
NOx(GT)_lag1_r3_mean,1.6670726537704468
PT08.S4(NO2)_lag24_r6_mean,1.6662076711654663
PT08.S1(CO)_lag3_r6_std,1.6641424894332886
CO(GT)_lag6_r24_mean,1.6636983156204224
NO2(GT)_lag24_r12_mean,1.6617357730865479
CO(GT)_lag6_r3_std,1.6612396240234375
RH_lag3_r6_mean,1.6573245525360107
PT08.S4(NO2)_lag12_r3_mean,1.6542550325393677
NMHC(GT)_r3_mean,1.6535724401474
PT08.S4(NO2)_lag2_r3_std,1.6526390314102173
T_lag2_r12_mean,1.6521382331848145
PT08.S1(CO)_lag24_r3_mean,1.6503894329071045
PT08.S4(NO2)_lag6_r6_std,1.6482090950012207
NOx(GT)_lag1_r6_std,1.6464502811431885
PT08.S2(NMHC)_lag6,1.6462397575378418
NOx(GT)_lag6_r24_mean,1.6451635360717773
PT08.S3(NOx)_lag2_r3_std,1.64280366897583
PT08.S3(NOx)_lag24_r12_mean,1.6413640975952148
NO2(GT)_lag24_r24_std,1.6411855220794678
C6H6(GT)_lag3_r3_mean,1.6392710208892822
NOx(GT)_lag24_r24_mean,1.6381539106369019
NO2(GT)_lag6_r12_std,1.6376417875289917
PT08.S1(CO)_r12_std,1.6334096193313599
NO2(GT)_lag12_r12_std,1.6320289373397827
PT08.S3(NOx)_lag1_r24_std,1.6319321393966675
AH_r12_std,1.6318031549453735
C6H6(GT)_lag6_r6_std,1.6304562091827393
PT08.S3(NOx)_lag2_r6_mean,1.6288448572158813
PT08.S1(CO)_lag24_r3_std,1.626649260520935
PT08.S3(NOx)_lag1_r12_std,1.6253342628479004
PT08.S4(NO2)_lag12_r6_mean,1.6249992847442627
T_lag12_r3_std,1.6219269037246704
C6H6(GT)_lag12_r6_std,1.6213507652282715
T_lag24,1.6168941259384155
T_lag24_r6_std,1.615188717842102
RH_lag24_r3_mean,1.6145269870758057
PT08.S4(NO2)_r12_mean,1.6142138242721558
PT08.S5(O3)_lag1_r3_std,1.6120316982269287
C6H6(GT)_r6_mean,1.6102924346923828
PT08.S5(O3)_lag12_r6_mean,1.6091526746749878
NOx(GT)_lag24_r12_mean,1.6087507009506226
PT08.S3(NOx)_lag12_r6_mean,1.605857253074646
PT08.S4(NO2)_lag6,1.6051437854766846
RH_r12_std,1.6045724153518677
PT08.S5(O3)_lag6_r3_std,1.603894591331482
T_lag6,1.6028392314910889
NO2(GT)_lag12_r6_mean,1.602523684501648
PT08.S1(CO)_lag6_r6_std,1.6001858711242676
PT08.S5(O3)_r3_std,1.5966583490371704
CO(GT)_lag6_r12_std,1.5957515239715576
AH_lag1_r12_mean,1.594547986984253
PT08.S2(NMHC)_lag24_r24_mean,1.593983769416809
PT08.S1(CO)_lag6_r12_std,1.593752145767212
PT08.S3(NOx)_r24_mean,1.5933451652526855
anomaly_flag,1.5932644605636597
PT08.S3(NOx)_lag24,1.5923889875411987
NMHC(GT)_lag24,1.5921601057052612
PT08.S5(O3)_r6_mean,1.591512680053711
CO(GT)_lag24_r6_std,1.5896470546722412
NOx(GT)_lag1,1.5889289379119873
PT08.S2(NMHC)_lag6_r12_std,1.5888469219207764
RH_lag6_r12_std,1.5888092517852783
C6H6(GT)_r3_mean,1.587026596069336
PT08.S3(NOx)_lag6_r3_mean,1.5869807004928589
RH_r24_mean,1.585869312286377
PT08.S5(O3)_lag2,1.5851837396621704
NO2(GT)_lag3_r24_std,1.583094835281372
NO2(GT)_lag6_r3_mean,1.5823476314544678
PT08.S5(O3)_lag1_r6_std,1.5806517601013184
NO2(GT)_lag2_r3_std,1.579387903213501
PT08.S4(NO2)_lag3_r6_mean,1.5761703252792358
PT08.S5(O3)_lag12_r6_std,1.576050877571106
AH_lag2_r12_std,1.5755804777145386
PT08.S3(NOx)_lag1_r3_std,1.575057864189148
PT08.S4(NO2)_r24_mean,1.5742665529251099
PT08.S3(NOx)_lag6_r6_std,1.5725979804992676
PT08.S4(NO2)_lag24_r3_mean,1.5724034309387207
PT08.S5(O3)_r24_std,1.5721728801727295
RH_lag2_r24_std,1.5693317651748657
PT08.S4(NO2)_lag3_r12_std,1.569288969039917
CO(GT)_lag24_r12_std,1.5679833889007568
RH_lag1_r24_mean,1.566288948059082
PT08.S2(NMHC)_lag24_r6_std,1.5654113292694092
PT08.S3(NOx)_lag6_r24_std,1.5645586252212524
NO2(GT)_lag24_r6_std,1.5632007122039795
PT08.S2(NMHC)_lag12_r6_std,1.5631970167160034
NO2(GT)_lag6_r6_std,1.56173574924469
T_r3_std,1.5561883449554443
PT08.S1(CO)_lag2_r3_std,1.5559908151626587
RH_lag24_r6_mean,1.55376398563385
PT08.S5(O3)_lag2_r6_mean,1.5537159442901611
PT08.S3(NOx)_lag1_r24_mean,1.5499842166900635
AH_lag3_r12_mean,1.5490155220031738
AH_lag1,1.5467534065246582
AH_lag24_r6_std,1.5455067157745361
NOx(GT)_lag24_r12_std,1.5445176362991333
NOx(GT)_lag2_r24_mean,1.5425513982772827
NO2(GT)_r3_mean,1.5411286354064941
AH_lag12_r24_std,1.5406934022903442
NO2(GT)_lag3_r12_mean,1.53961980342865
NOx(GT)_r12_mean,1.5374935865402222
AH_lag6_r12_std,1.5363149642944336
AH_lag1_r6_std,1.5363109111785889
AH_lag3_r6_std,1.5332976579666138
PT08.S2(NMHC)_lag6_r6_mean,1.529114007949829
C6H6(GT)_lag6,1.526990294456482
PT08.S4(NO2)_lag12_r6_std,1.5267897844314575
T_lag2_r24_mean,1.5245343446731567
RH_lag12_r6_mean,1.523980736732483
NOx(GT)_lag2_r24_std,1.523209571838379
RH_r12_mean,1.522924780845642
AH_lag3_r24_std,1.5222700834274292
